Name,Price,Link,Images
"Dell Inspiron i3459-3276WHT 23.8 Inch Touchscreen All in One (Intel Core i3, 8 GB RAM, 1 TB HDD, White Bezel with SIlver Easel)","CDN$ 1,349.00",https://www.amazon.ca/Dell-Inspiron-i3459-3276WHT-Touchscreen-SIlver/dp/B01NBIAXKT/ref=sr_1_1609/134-3598224-3417525?s=pc&ie=UTF8&qid=1500512201&sr=1-1609,https://images-na.ssl-images-amazon.com/images/I/31exVzaz-gL._AA160_.jpg
"Dell Inspiron i5459-4020SLV 23.8 Inch FHD All-in-One (6th Generation Intel Core i5, 8 GB RAM, 1 TB HDD)","CDN$ 1,530.00",https://www.amazon.ca/Dell-Inspiron-i5459-4020SLV-Generation-Intel/dp/B01NBIAWQ4/ref=sr_1_1610/134-3598224-3417525?s=pc&ie=UTF8&qid=1500512201&sr=1-1610,https://images-na.ssl-images-amazon.com/images/I/31lFdiRgi1L._AA160_.jpg
"Dell Inspiron i3052-3600BLK 19.5 Inch Touchscreen All in One (Intel Pentium, 4 GB RAM, 500 GB HDD, Black Bezel with Black Easel)",CDN$ 929.00,https://www.amazon.ca/Dell-Inspiron-i3052-3600BLK-Touchscreen-Pentium/dp/B01NBIAW02/ref=sr_1_1611/134-3598224-3417525?s=pc&ie=UTF8&qid=1500512201&sr=1-1611,https://images-na.ssl-images-amazon.com/images/I/31g13BUFqBL._AA160_.jpg
"Acer Aspire 21.5-inch Full HD All-in-One Desktop with Windows 10 (Intel Celeron, 4BG RAM, 500GB HDD, AZ1-622-UR53)",CDN$ 890.00,https://www.amazon.ca/Acer-21-5-inch-Desktop-Windows-AZ1-622-UR53/dp/B01NBIASHG/ref=sr_1_1612/134-3598224-3417525?s=pc&ie=UTF8&qid=1500512201&sr=1-1612,https://images-na.ssl-images-amazon.com/images/I/41r8+79CgUL._AA160_.jpg
"Lenovo G50 15.6"" Touchscreen Notebook, Intel Core i3-5020U, 4GB RAM, 500GB HDD",CDN$ 939.00,https://www.amazon.ca/Lenovo-Touchscreen-Notebook-Intel-i3-5020U/dp/B01NBGQ4CV/ref=sr_1_1613/134-3598224-3417525?s=pc&ie=UTF8&qid=1500512201&sr=1-1613,https://images-na.ssl-images-amazon.com/images/I/31p7YXMShwL._AA160_.jpg
"ASUS UX305 13-Inch Laptop [2015 model], Gold","CDN$ 1,456.00",https://www.amazon.ca/ASUS-UX305-13-Inch-Laptop-model/dp/B01NBGPU5C/ref=sr_1_1614/134-3598224-3417525?s=pc&ie=UTF8&qid=1500512201&sr=1-1614,https://images-na.ssl-images-amazon.com/images/I/21ayjThcuWL._AA160_.jpg
"Acer Aspire S7-392-9439 13.3-inch WQHD Touchscreen Ultrabook, i7-4500U Processor, 8GB RAM, 256SSD Drive (Crystal White)","CDN$ 1,615.00",https://www.amazon.ca/Acer-S7-392-9439-13-3-inch-Touchscreen-Ultrabook/dp/B01NBGOS4S/ref=sr_1_1615/134-3598224-3417525?s=pc&ie=UTF8&qid=1500512201&sr=1-1615,https://images-na.ssl-images-amazon.com/images/I/41mpogiEnCL._AA160_.jpg
Besace de transport multi-poches pour Bunchems Jeu de Construction / Loisirs Créatifs 6026103 et leurs accessoires,CDN$ 27.99,https://www.amazon.ca/transport-multi-poches-Bunchems-Construction-accessoires/dp/B01NBEYWC3/ref=sr_1_1616/134-3598224-3417525?s=pc&ie=UTF8&qid=1500512201&sr=1-1616,https://images-na.ssl-images-amazon.com/images/I/51nqur7cf+L._AA160_.jpg
"Apple MacBook Pro MLUQ2LL/A 13.3-inch Laptop (2.0GHz dual-core Intel Core i5, 256GB Retina Display), Silver","CDN$ 1,699.00",https://www.amazon.ca/Apple-MacBook-MLUQ2LL-13-3-inch-dual-core/dp/B01NBDEAAI/ref=sr_1_1617/134-3598224-3417525?s=pc&ie=UTF8&qid=1500512201&sr=1-1617,https://images-na.ssl-images-amazon.com/images/I/415ovLNLdrL._AA160_.jpg
Lenovo 20GQ000EUS TS P40 Yoga i7/16GB/512GB Laptop,"CDN$ 1,099.00",https://www.amazon.ca/Lenovo-20GQ000EUS-Yoga-512GB-Laptop/dp/B01NBDEA9E/ref=sr_1_1618/134-3598224-3417525?s=pc&ie=UTF8&qid=1500512201&sr=1-1618,https://images-na.ssl-images-amazon.com/images/I/41bv+i5yYZL._AA160_.jpg
"Lenovo IdeaPad 110 15.6"" High performance Premium HD Touchscreen Laptop - Quad Core AMD A8-7410 Up to 2.5GHz, 8GB DDR3, 1TB HDD, DVD±RW, WLAN, Bluetooth, USB 3.0, Webcam, HDMI, Windows 10",CDN$ 799.00,https://www.amazon.ca/Lenovo-IdeaPad-performance-Premium-Touchscreen/dp/B01NBDA2UC/ref=sr_1_1619/134-3598224-3417525?s=pc&ie=UTF8&qid=1500512201&sr=1-1619,https://images-na.ssl-images-amazon.com/images/I/51KfOcnJdjL._AA160_.jpg
"Lenovo Ideapad 710s 13.3"" Laptop, Silver (Intel Core i5-7200U, 8GB, 256GB SSD, Intel HD Graphics 620, Windows 10) 80VQ001VUS","CDN$ 1,700.00",https://www.amazon.ca/Lenovo-Ideapad-i5-7200U-Graphics-80VQ001VUS/dp/B01NBD96GR/ref=sr_1_1620/134-3598224-3417525?s=pc&ie=UTF8&qid=1500512201&sr=1-1620,https://images-na.ssl-images-amazon.com/images/I/41nAzbHl90L._AA160_.jpg
"Lenovo ThinkPad P50 20EN0013US 15.6"" Laptop - Intel Core i7-6700HQ (4core 2.60 GHz), 8GB RAM, 500GB Hard Drive, NVIDIA Quadro M1000M 2GB","CDN$ 2,130.00",https://www.amazon.ca/Lenovo-ThinkPad-20EN0013US-15-6-Laptop/dp/B01NBD7F39/ref=sr_1_1621/134-3598224-3417525?s=pc&ie=UTF8&qid=1500512201&sr=1-1621,https://images-na.ssl-images-amazon.com/images/I/41EtOmD6SML._AA160_.jpg
"ASUS Zenbook UX330UA-AH54 13.3-inch Full-HD Quartz Grey Laptop, Core i5, 8GB RAM, 256GB SSD with Windows 10","CDN$ 1,500.00",https://www.amazon.ca/ASUS-Zenbook-UX330UA-AH54-13-3-inch-Full-HD/dp/B01NBD2GIV/ref=sr_1_1622/134-3598224-3417525?s=pc&ie=UTF8&qid=1500512201&sr=1-1622,https://images-na.ssl-images-amazon.com/images/I/41KjFROBYvL._AA160_.jpg
"ASUS ROG GL752VW-DH71 17.3-inch Gaming Laptop (Intel i7 2.6GHz, 16GB DDR4 RAM, 1TB HDD, GTX960M 2GB Graphic Card, Windows 10)","CDN$ 1,647.00",https://www.amazon.ca/ASUS-GL752VW-DH71-17-3-inch-GTX960M-Graphic/dp/B01NBD1SYV/ref=sr_1_1623/134-3598224-3417525?s=pc&ie=UTF8&qid=1500512201&sr=1-1623,https://images-na.ssl-images-amazon.com/images/I/3114e2ZTSYL._AA160_.jpg
"Acer Aspire Switch 10 E NT.G8UAA.002;SW3-016-10LF 10.1"" Laptop (Purple)",CDN$ 695.00,https://www.amazon.ca/Acer-Aspire-Switch-NT-G8UAA-002-SW3-016-10LF/dp/B01NBD1QLF/ref=sr_1_1624/134-3598224-3417525?s=pc&ie=UTF8&qid=1500512201&sr=1-1624,https://images-na.ssl-images-amazon.com/images/I/41hyjNlgEcL._AA160_.jpg
"MSI CX62 6QD-047US 15.6"" ULTRA PORTABLE BUSINESS LAPTOP NOTEBOOK Geforce 940MX i5-6300HQ 8GB 1TB WINDOWS 10","CDN$ 1,199.00",https://www.amazon.ca/MSI-6QD-047US-PORTABLE-BUSINESS-i5-6300HQ/dp/B01NBD1ET3/ref=sr_1_1625/134-3598224-3417525?s=pc&ie=UTF8&qid=1500512201&sr=1-1625,https://images-na.ssl-images-amazon.com/images/I/31psA08MpJL._AA160_.jpg
"Gigabyte P57Xv7-KL3K3 17.3"" QHD 120Hz IPS 7th Gen Intel Kabylake i7-7700HQ NVIDIA GeForce GTX 1070 GDDR5 8GB VRAM DDR4 2400 16Gx1 RAM M.2 SATA 256GB SSD 1TB 7200rpm HDD Windows 10 Gaming Laptop","CDN$ 3,399.00",https://www.amazon.ca/Gigabyte-P57Xv7-KL3K3-Kabylake-i7-7700HQ-GeForce/dp/B01NBCTD4Y/ref=sr_1_1626/134-3598224-3417525?s=pc&ie=UTF8&qid=1500512201&sr=1-1626,https://images-na.ssl-images-amazon.com/images/I/41FzUcccJUL._AA160_.jpg
"Dell Inspiron i3552-4042BLK 15.6 Inch Laptop (Intel Celeron, 4 GB RAM, 500 GB HDD, Black)",CDN$ 720.00,https://www.amazon.ca/Dell-Inspiron-i3552-4042BLK-Laptop-Celeron/dp/B01NBCRM5H/ref=sr_1_1627/134-3598224-3417525?s=pc&ie=UTF8&qid=1500512201&sr=1-1627,https://images-na.ssl-images-amazon.com/images/I/31OQf2kxWBL._AA160_.jpg
"ASUS C201PA-DS02 11.6 inch Chromebook (1.8GHz Quad-Core, 4GB LPDDR3, 16GB SSD), Navy Blue",CDN$ 499.00,https://www.amazon.ca/ASUS-C201PA-DS02-Chromebook-1-8GHz-Quad-Core/dp/B01NBCQZ9S/ref=sr_1_1628/134-3598224-3417525?s=pc&ie=UTF8&qid=1500512201&sr=1-1628,https://images-na.ssl-images-amazon.com/images/I/315eq6mjvXL._AA160_.jpg
"ASUS ROG G752VS OC Edition 17.3"" G-SYNC VR Ready Gaming Laptop NVIDIA GTX 1070 8GB Intel Core i7-6820HK 32GB DDR4 256GB PCIe SSD + 1TB HDD","CDN$ 3,557.00",https://www.amazon.ca/ASUS-G752VS-G-SYNC-Gaming-i7-6820HK/dp/B01NBCE7HS/ref=sr_1_1629/134-3598224-3417525?s=pc&ie=UTF8&qid=1500512201&sr=1-1629,https://images-na.ssl-images-amazon.com/images/I/31CwaJiXsNL._AA160_.jpg
"Lenovo ThinkPad E560 20EV002JUS 15.6-Inch Full HD Notebook (Intel i7-6500U Processor, 8 GB RAM, 500 GB HDD, AMD Radeon R7 M370 2GB GPU, IPS, Windows 7 Pro) Black","CDN$ 1,300.00",https://www.amazon.ca/Lenovo-ThinkPad-20EV002JUS-15-6-Inch-Processor/dp/B01NBCBN4R/ref=sr_1_1630/134-3598224-3417525?s=pc&ie=UTF8&qid=1500512201&sr=1-1630,https://images-na.ssl-images-amazon.com/images/I/31S9VapfVuL._AA160_.jpg
"Microsoft Surface Pro 3 Tablet (12-Inch, 512 GB, Intel Core i7, Windows 10)","CDN$ 1,751.00",https://www.amazon.ca/Microsoft-Surface-Tablet-12-Inch-Windows/dp/B01NBB9KD0/ref=sr_1_1631/134-3598224-3417525?s=pc&ie=UTF8&qid=1500512201&sr=1-1631,https://images-na.ssl-images-amazon.com/images/I/31TvshHRxkL._AA160_.jpg
"PlayStation VR Start Bundle10 Items:VR Start Bundle,PS4,7 VR Game Disc PSVR Until Dawn: Rush of Blood,PSVR EVE: Valkyrie,PSVR Battlezone,Batman: Arkham VR, PSVR DriveClub,PSVR B(US Version, Imported)","CDN$ 2,207.61",https://www.amazon.ca/PlayStation-Start-Bundle10-Items-Battlezone/dp/B01NBB1L3H/ref=sr_1_1632/134-3598224-3417525?s=pc&ie=UTF8&qid=1500512201&sr=1-1632,https://images-na.ssl-images-amazon.com/images/I/512vSXCokeL._AA160_.jpg
NPOLE Tablet Android 16G 1G IPS 7 Inch Quad Core CPU Dual Camera HD Video 3D Game Supported (White),CDN$ 89.99,/gp/slredirect/picassoRedirect.html/ref=pa_click_within_browse_electronics_sr_pg68_1?ie=UTF8&adId=A0120172SJCF0RG7V3C4&url=https%3A%2F%2Fwww.amazon.ca%2FNPOLE-Tablet-Android-Camera-Supported%2Fdp%2FB01MQE4SFX%2Fref%3Dsr_1_1633%2F134-3598224-3417525%3Fs%3Dpc%26ie%3DUTF8%26qid%3D1500512201%26sr%3D1-1633-spons%26psc%3D1&qualifier=1500512201&id=759385052855923&widgetName=click_within_browse,https://images-na.ssl-images-amazon.com/images/I/51vHUODCfUL._AA160_.jpg
Yuntab 10.1 inch Unlocked 3G Wifi Tablet PC Quad Core Android 5.1 Lollipop MTK 16G Smart Phone 2G 3G Wifi Google Tablet IPS 1280X800 Bluetooth GPS Alloy Metal back Cellphone (Black),CDN$ 127.99,/gp/slredirect/picassoRedirect.html/ref=pa_click_within_browse_electronics_sr_pg68_2?ie=UTF8&adId=A012832338DHAX7EPAFRY&url=https%3A%2F%2Fwww.amazon.ca%2FYuntab-Unlocked-Lollipop-Bluetooth-Cellphone%2Fdp%2FB06XJ26RWM%2Fref%3Dsr_1_1634%2F134-3598224-3417525%3Fs%3Dpc%26ie%3DUTF8%26qid%3D1500512201%26sr%3D1-1634-spons%26psc%3D1&qualifier=1500512201&id=759385052855923&widgetName=click_within_browse,https://images-na.ssl-images-amazon.com/images/I/51W7C2IehgL._AA160_.jpg
"Dragon Touch S8 8 Inch Intel Quad Core 64 bits Android Tablet, 1GB RAM 16GB Flash Android 5.1 Lollipop, IPS Display 1280x800, Bluetooth 4.0, FM 10 Point Multi-Touch, Dual Camera",CDN$ 109.99,/gp/slredirect/picassoRedirect.html/ref=pa_click_within_browse_electronics_sr_pg68_3?ie=UTF8&adId=A01916232CFTXEVOYLGLQ&url=https%3A%2F%2Fwww.amazon.ca%2FDragon-Touch-S8-Bluetooth-Multi-Touch%2Fdp%2FB01J40QA7I%2Fref%3Dsr_1_1635%2F134-3598224-3417525%3Fs%3Dpc%26ie%3DUTF8%26qid%3D1500512201%26sr%3D1-1635-spons%26psc%3D1&qualifier=1500512201&id=759385052855923&widgetName=click_within_browse,https://images-na.ssl-images-amazon.com/images/I/51ePUcipovL._AA160_.jpg
4G LTE 2D barcode scanner thermal printer fingerprint android 5.1 handheld smart rugged terminal,CDN$ 653.00,https://www.amazon.ca/barcode-scanner-fingerprint-handheld-terminal/dp/B01NB9OZLA/ref=sr_1_1633/144-3006740-6500244?s=pc&ie=UTF8&qid=1500512202&sr=1-1633,https://images-na.ssl-images-amazon.com/images/I/31eiScwcpaL._AA160_.jpg
10.1 inch RJ45 ethernet port windows 10 portable rugged tablet,"CDN$ 1,037.00",https://www.amazon.ca/ethernet-windows-portable-rugged-tablet/dp/B01NAM0VMZ/ref=sr_1_1634/144-3006740-6500244?s=pc&ie=UTF8&qid=1500512202&sr=1-1634,https://images-na.ssl-images-amazon.com/images/I/51EqwBnz9EL._AA160_.jpg
Casque audio pour tablette enfant Videojet KidsPad 4 tablette tactile enfant 7 pouces (5071 5072) - monstre violet / blanc rigolo - DURAGADGET,CDN$ 28.99,https://www.amazon.ca/Casque-tablette-Videojet-KidsPad-tactile/dp/B01NAL6AHZ/ref=sr_1_1635/144-3006740-6500244?s=pc&ie=UTF8&qid=1500512202&sr=1-1635,https://images-na.ssl-images-amazon.com/images/I/51ZJ9rQEmdL._AA160_.jpg
Mini enceintes portables USB pour Videojet KidsPad 4 tablette tactile enfant 7 pouces (5071 5072),CDN$ 28.99,https://www.amazon.ca/enceintes-portables-Videojet-KidsPad-tablette/dp/B01NAL6AE3/ref=sr_1_1636/144-3006740-6500244?s=pc&ie=UTF8&qid=1500512202&sr=1-1636,https://images-na.ssl-images-amazon.com/images/I/51S9BSELcUL._AA160_.jpg
"PlayStation 4 Slim Console 2 items Bundle:PS4 Slim-Uncharted 4 Bundle,Sony PlayStation 4 Dualshock 4 Wireless Controller Red(US Version, Imported)",CDN$ 557.67,https://www.amazon.ca/PlayStation-Slim-Console-items-Bundle/dp/B01NAHJASO/ref=sr_1_1637/144-3006740-6500244?s=pc&ie=UTF8&qid=1500512202&sr=1-1637,https://images-na.ssl-images-amazon.com/images/I/41q8U9VXRuL._AA160_.jpg
"Nextbook NX16A10132S Ares 10A with WiFi 10.1"" Touchscreen Tablet PC Android 6.0",CDN$ 249.99,https://www.amazon.ca/Nextbook-NX16A10132S-Touchscreen-Tablet-Android/dp/B01NAGXYY4/ref=sr_1_1638/144-3006740-6500244?s=pc&ie=UTF8&qid=1500512202&sr=1-1638,https://images-na.ssl-images-amazon.com/images/I/41NFbNo34XL._AA160_.jpg
"2016 HP Pavilion 19.5 Inch All-in-One Premium Flagship Desktop Computer (Intel Celeron N3050, 4GB RAM, 500GB HDD, Wifi, DVD, Windows 10) (Certified Refurbished)",CDN$ 799.00,https://www.amazon.ca/HP-Pavilion-Flagship-Certified-Refurbished/dp/B01NAGWCA1/ref=sr_1_1639/144-3006740-6500244?s=pc&ie=UTF8&qid=1500512202&sr=1-1639,https://images-na.ssl-images-amazon.com/images/I/41mPqHyS+KL._AA160_.jpg
"HP Business 15-Inch Touchscreen Laptop (Quad Core AMD A8-7410 up to 2.5 GHz, 4GB RAM, 1TB HDD, 15.6"" HD TouchScreen, AMD Radeon R5, SuperMulti DVD, HDMI, Wifi, HD Webcam, USB 3.0-Win10)",CDN$ 852.00,https://www.amazon.ca/HP-Touchscreen-TouchScreen-SuperMulti-3-0-Win10/dp/B01NAFE018/ref=sr_1_1640/144-3006740-6500244?s=pc&ie=UTF8&qid=1500512202&sr=1-1640,https://images-na.ssl-images-amazon.com/images/I/51UE6TnWElL._AA160_.jpg
"Dell Inspiron i3541-2001BLK 15.6-Inch Laptop (2.4 GHz AMD A6-6310 Quad-Core Processor, 4GB DDR3, 500GB HDD, Windows 8.1) Black [Discontinued By Manufacturer]",CDN$ 960.00,https://www.amazon.ca/Dell-i3541-2001BLK-15-6-Inch-Discontinued-Manufacturer/dp/B01NAFDZ1M/ref=sr_1_1641/144-3006740-6500244?s=pc&ie=UTF8&qid=1500512202&sr=1-1641,https://images-na.ssl-images-amazon.com/images/I/312rXHZoV3L._AA160_.jpg
"Lenovo ThinkPad X1 Yoga 20FQ 14"" Flip Design Touchscreen Ultrabook, Core i7-6500U, 8GB RAM, 512GB SSD (20FQ000QUS)","CDN$ 3,099.00",https://www.amazon.ca/Lenovo-ThinkPad-Touchscreen-Ultrabook-20FQ000QUS/dp/B01NAEQTCV/ref=sr_1_1642/144-3006740-6500244?s=pc&ie=UTF8&qid=1500512202&sr=1-1642,https://images-na.ssl-images-amazon.com/images/I/31wOsihUFeL._AA160_.jpg
"Lenovo ThinkPad E560 Laptop, Intel Core i5-6200U 2.3GHz, 500GB SATA, 4GB DDR3, 802.11ac, Bluetooth, Win7Pro, Black, 15.6""","CDN$ 1,088.00",https://www.amazon.ca/Lenovo-ThinkPad-i5-6200U-802-11ac-Bluetooth/dp/B01NAEKGTY/ref=sr_1_1643/144-3006740-6500244?s=pc&ie=UTF8&qid=1500512202&sr=1-1643,https://images-na.ssl-images-amazon.com/images/I/31S9VapfVuL._AA160_.jpg
"Lenovo - IdeaPad 100s 11.6"" Laptop / Intel Atom Z3735F/ 2GB Memory / 32GB eMMC Flash Memory / Webcam / Windows 10- Red","CDN$ 1,275.00",https://www.amazon.ca/Lenovo-IdeaPad-Laptop-Z3735F-Windows/dp/B01NAEHX62/ref=sr_1_1644/144-3006740-6500244?s=pc&ie=UTF8&qid=1500512202&sr=1-1644,https://images-na.ssl-images-amazon.com/images/I/31VxrbdBOEL._AA160_.jpg
"Dell Inspiron 15 5000 series i5548 15.6 Inch HD Laptop (Intel Core i5 5200U, 8 GB RAM, 1 TB HDD, Silver) with MaxxAudio ,Backlit Keyboard","CDN$ 1,029.00",https://www.amazon.ca/Dell-Inspiron-MaxxAudio-Backlit-Keyboard/dp/B01NAEHX5L/ref=sr_1_1645/144-3006740-6500244?s=pc&ie=UTF8&qid=1500512202&sr=1-1645,https://images-na.ssl-images-amazon.com/images/I/41U-2f53pNL._AA160_.jpg
"Lenovo - IdeaPad 100s 14"" Laptop / Intel Celeron / 2GB Memory / 64GB eMMC Flash Storage / Webcam / Windows 10- Silver",CDN$ 699.00,https://www.amazon.ca/Lenovo-IdeaPad-Celeron-Storage-Windows/dp/B01NAEELLW/ref=sr_1_1646/144-3006740-6500244?s=pc&ie=UTF8&qid=1500512202&sr=1-1646,https://images-na.ssl-images-amazon.com/images/I/3186HL3M1rL._AA160_.jpg
"ASUS ROG G752VY-DH72 17-Inch Gaming Laptop, Nvidia GeForce GTX 980M 4 GB VRAM, 32 GB DDR4, 1 TB, 256 GB NVMe SSD","CDN$ 3,400.00",https://www.amazon.ca/ASUS-G752VY-DH72-17-Inch-Gaming-GeForce/dp/B01NAEEJ5V/ref=sr_1_1647/144-3006740-6500244?s=pc&ie=UTF8&qid=1500512202&sr=1-1647,https://images-na.ssl-images-amazon.com/images/I/4164v+dWdrL._AA160_.jpg
"Dell Inspiron 15 Touchscreen Laptop - Intel Core i5-5200U, 8GB RAM, 1TB HDD, 15.6"" HD LED Backlit Touchscreen, USB 3.0, Backlit Keyboard, HDMI, WebCam, Windows 8/10","CDN$ 1,044.00",https://www.amazon.ca/Dell-Inspiron-15-Touchscreen-Laptop/dp/B01NAEE2NJ/ref=sr_1_1648/144-3006740-6500244?s=pc&ie=UTF8&qid=1500512202&sr=1-1648,https://images-na.ssl-images-amazon.com/images/I/31U21yn0U-L._AA160_.jpg
"Lenovo IdeaPad 320 15.6-Inch Laptop, (Intel Core i3 4 GB RAM 1TB HDD Windows 10) 80XL003HUS",CDN$ 699.00,https://www.amazon.ca/Lenovo-IdeaPad-15-6-Inch-Windows-80XL003HUS/dp/B01NAEE2MO/ref=sr_1_1649/144-3006740-6500244?s=pc&ie=UTF8&qid=1500512202&sr=1-1649,https://images-na.ssl-images-amazon.com/images/I/41-fibFHtNL._AA160_.jpg
"2017 Newest HP Pavilion x360 Convertible 2-in-1 15.6"" Full HD Touchscreen Flagship High Performance Laptop PC, Intel Core i5-7200U Dual-Core, 8GB RAM, 1TB HDD, B&O PLAY, WIFI, Bluetooth, Windows 10","CDN$ 1,099.00",https://www.amazon.ca/HP-Convertible-Touchscreen-Performance-Dual-Core/dp/B01NAEDE3Q/ref=sr_1_1650/144-3006740-6500244?s=pc&ie=UTF8&qid=1500512202&sr=1-1650,https://images-na.ssl-images-amazon.com/images/I/41B1ooCHCQL._AA160_.jpg
"HP Pavilion 15.6"" Flagship Laptop, 6th Gen Skylake Intel i7-6700HQ Quad-Core Processor(6M Cache, up to 3.5 GHz), FHD IPS Touchscreen, 8GB DDR3, 1TB HDD, DVD, HDMI, 802.11AC, Windows 10","CDN$ 1,679.00",https://www.amazon.ca/HP-i7-6700HQ-Quad-Core-Processor-Touchscreen/dp/B01NAEBJL0/ref=sr_1_1651/144-3006740-6500244?s=pc&ie=UTF8&qid=1500512202&sr=1-1651,https://images-na.ssl-images-amazon.com/images/I/41zfZ24pp2L._AA160_.jpg
"Sac à dos forme triangle modulable pour Bunchems Jeu de Construction / Loisirs Créatifs 6026103 – noir et orange, par DURAGADGET",CDN$ 35.99,https://www.amazon.ca/triangle-modulable-Bunchems-Construction-Cr%C3%A9atifs/dp/B01NADJVCN/ref=sr_1_1652/144-3006740-6500244?s=pc&ie=UTF8&qid=1500512202&sr=1-1652,https://images-na.ssl-images-amazon.com/images/I/51fP+wj+vDL._AA160_.jpg
"ASUS Model P2520LA-XH52 (Intel Core i5-5200U, Windows 7 Professional 64-Bit optional upgrade to Windows 10 Professional), Black","CDN$ 1,309.00",https://www.amazon.ca/ASUS-P2520LA-XH52-i5-5200U-Professional-optional/dp/B01NAC50I4/ref=sr_1_1653/144-3006740-6500244?s=pc&ie=UTF8&qid=1500512202&sr=1-1653,https://images-na.ssl-images-amazon.com/images/I/31DlSKDl8TL._AA160_.jpg
"Apple MacBook MK4N2LL/A 12-Inch Laptop with Retina Display (Gold, 512 GB) OLD VERSION","CDN$ 2,157.00",https://www.amazon.ca/Apple-MacBook-MK4N2LL-12-Inch-Display/dp/B01NAC4YI5/ref=sr_1_1654/144-3006740-6500244?s=pc&ie=UTF8&qid=1500512202&sr=1-1654,https://images-na.ssl-images-amazon.com/images/I/41LJhw2XFvL._AA160_.jpg
Lenovo ThinkPad L440 20AT0020US 14-Inch Laptop (Black),"CDN$ 1,239.00",https://www.amazon.ca/Lenovo-ThinkPad-20AT0020US-14-Inch-Laptop/dp/B01NAC4WNN/ref=sr_1_1655/144-3006740-6500244?s=pc&ie=UTF8&qid=1500512202&sr=1-1655,https://images-na.ssl-images-amazon.com/images/I/411cqcePzSL._AA160_.jpg
"Dell Inspiron 17.3"" FHD Laptop (7th Generation i7, 16GB RAM, 2 TB HDD) (i5767-6370GRY)","CDN$ 1,700.00",https://www.amazon.ca/Dell-Inspiron-Laptop-Generation-i5767-6370GRY/dp/B01NAC4WJ2/ref=sr_1_1656/144-3006740-6500244?s=pc&ie=UTF8&qid=1500512202&sr=1-1656,https://images-na.ssl-images-amazon.com/images/I/31fZRERLspL._AA160_.jpg
NPOLE Tablet Android 16G 1G IPS 7 Inch Quad Core CPU Dual Camera HD Video 3D Game Supported (White),CDN$ 89.99,/gp/slredirect/picassoRedirect.html/ref=pa_click_within_browse_electronics_sr_pg69_1?ie=UTF8&adId=A0120172SJCF0RG7V3C4&url=https%3A%2F%2Fwww.amazon.ca%2FNPOLE-Tablet-Android-Camera-Supported%2Fdp%2FB01MQE4SFX%2Fref%3Dsr_1_1657%2F144-3006740-6500244%3Fs%3Dpc%26ie%3DUTF8%26qid%3D1500512202%26sr%3D1-1657-spons%26psc%3D1&qualifier=1500512202&id=1690932579308263&widgetName=click_within_browse,https://images-na.ssl-images-amazon.com/images/I/51vHUODCfUL._AA160_.jpg
Yuntab 10.1 inch Unlocked 3G Wifi Tablet PC Quad Core Android 5.1 Lollipop MTK 16G Smart Phone 2G 3G Wifi Google Tablet IPS 1280X800 Bluetooth GPS Alloy Metal back Cellphone (Black),CDN$ 127.99,/gp/slredirect/picassoRedirect.html/ref=pa_click_within_browse_electronics_sr_pg69_2?ie=UTF8&adId=A012832338DHAX7EPAFRY&url=https%3A%2F%2Fwww.amazon.ca%2FYuntab-Unlocked-Lollipop-Bluetooth-Cellphone%2Fdp%2FB06XJ26RWM%2Fref%3Dsr_1_1658%2F144-3006740-6500244%3Fs%3Dpc%26ie%3DUTF8%26qid%3D1500512202%26sr%3D1-1658-spons%26psc%3D1&qualifier=1500512202&id=1690932579308263&widgetName=click_within_browse,https://images-na.ssl-images-amazon.com/images/I/51W7C2IehgL._AA160_.jpg
"Dragon Touch S8 8 Inch Intel Quad Core 64 bits Android Tablet, 1GB RAM 16GB Flash Android 5.1 Lollipop, IPS Display 1280x800, Bluetooth 4.0, FM 10 Point Multi-Touch, Dual Camera",CDN$ 109.99,/gp/slredirect/picassoRedirect.html/ref=pa_click_within_browse_electronics_sr_pg69_3?ie=UTF8&adId=A01916232CFTXEVOYLGLQ&url=https%3A%2F%2Fwww.amazon.ca%2FDragon-Touch-S8-Bluetooth-Multi-Touch%2Fdp%2FB01J40QA7I%2Fref%3Dsr_1_1659%2F144-3006740-6500244%3Fs%3Dpc%26ie%3DUTF8%26qid%3D1500512202%26sr%3D1-1659-spons%26psc%3D1&qualifier=1500512202&id=1690932579308263&widgetName=click_within_browse,https://images-na.ssl-images-amazon.com/images/I/51ePUcipovL._AA160_.jpg
"HP 15-F222WM 15.6"" Touch Screen Laptop (Intel Quad Core Pentium N3540 Processor, 4GB Memory, 500GB Hard Drive, Windows 10)",CDN$ 680.00,https://www.amazon.ca/HP-15-F222WM-Pentium-Processor-Windows/dp/B01NAC4UE5/ref=sr_1_1657/136-1469629-9181058?s=pc&ie=UTF8&qid=1500512203&sr=1-1657,https://images-na.ssl-images-amazon.com/images/I/413F1X8EavL._AA160_.jpg
ASUS EeePC Series EeePC-1016PM 10.1-Inch Netbook,CDN$ 929.00,https://www.amazon.ca/ASUS-EeePC-EeePC-1016PM-10-1-Inch-Netbook/dp/B01NAC4T36/ref=sr_1_1658/136-1469629-9181058?s=pc&ie=UTF8&qid=1500512203&sr=1-1658,https://images-na.ssl-images-amazon.com/images/I/31qlSaFb-0L._AA160_.jpg
